/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets196.png  127,70,241,154,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets187.png  117,48,306,235,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets183.png  145,80,398,285,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets172.png  255,47,513,377,1 64,37,231,361,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets167.png  180,38,356,240,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets158.png  129,16,332,266,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets133.png  206,109,286,233,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets122.png  149,45,315,247,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets121.png  51,3,341,232,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets119.png  176,77,417,326,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets288.png  175,16,349,178,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets284.png  190,63,384,246,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets280.png  140,28,211,157,0 258,37,325,175,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets273.png  0,-2,288,385,0 215,-23,334,163,0 298,-58,505,255,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets268.png  91,64,229,215,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets263.png  71,36,300,229,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets251.png  149,32,316,210,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets246.png  94,34,249,197,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets245.png  26,13,377,369,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets242.png  80,42,271,252,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets238.png  64,3,273,194,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets229.png  141,40,336,251,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets225.png  144,64,237,202,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets391.png  205,129,357,267,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets390.png  94,127,326,345,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets380.png  66,-17,600,528,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets368.png  104,9,350,264,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets364.png  102,23,252,219,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets352.png  192,90,374,285,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets343.png  85,32,260,180,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets335.png  44,53,272,326,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets319.png  178,92,282,224,0 118,114,198,216,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets318.png  35,58,121,187,1 116,41,205,169,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets305.png  29,10,330,258,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets291.png  52,22,246,231,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets289.png  108,115,343,456,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets451.png  199,30,474,291,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets445.png  137,65,255,190,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets441.png  55,-31,386,316,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets438.png  104,66,303,307,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets434.png  103,35,377,298,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets427.png  107,5,391,286,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets426.png  223,72,436,275,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets423.png  45,83,165,191,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets418.png  90,37,317,255,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets413.png  147,45,301,224,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets412.png  47,60,386,371,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets401.png  80,52,191,211,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets396.png  58,63,331,259,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets392.png  -4,98,226,451,0 152,12,492,350,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets563.png  83,31,204,194,0 226,43,340,209,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets549.png  123,68,243,214,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets538.png  116,163,315,355,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets535.png  80,82,282,292,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets533.png  218,46,473,310,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets522.png  175,33,302,272,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets512.png  102,75,293,228,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets508.png  130,64,338,218,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets477.png  100,22,312,287,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets473.png  106,63,384,316,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets468.png  36,38,360,368,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets467.png  27,-2,385,302,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets458.png  20,-2,246,214,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets453.png  69,49,258,304,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets639.png  187,-12,380,229,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets630.png  36,40,311,272,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets629.png  90,17,329,244,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets612.png  31,21,256,201,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets607.png  143,28,302,195,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets590.png  46,47,242,244,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets587.png  69,15,338,235,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets588.png  118,46,329,224,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets579.png  10,-18,401,272,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets585.png  57,5,361,393,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets575.png  4,56,257,379,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets570.png  154,77,271,246,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets567.png  286,47,491,353,0 86,16,233,266,0 223,30,312,183,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets572.png  147,53,266,244,1 91,92,152,203,1 42,89,90,190,1 256,104,310,215,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets709.png  101,59,299,240,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets698.png  153,156,286,284,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets694.png  85,-2,416,298,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets685.png  71,56,254,314,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets675.png  75,114,323,428,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets683.png  184,72,273,190,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets666.png  69,48,241,215,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets661.png  69,75,308,287,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets659.png  135,4,272,150,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets658.png  148,59,318,222,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets655.png  69,38,226,162,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets650.png  124,78,285,241,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets642.png  105,116,177,201,0 184,112,252,213,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220324_190256213_01.jpg  927,1842,1809,3048,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220324_190256213.jpg  1560,1816,2255,2878,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets764.png  122,86,227,298,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets762.png  45,60,340,341,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets761.png  192,73,396,311,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets748.png  165,85,315,207,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets749.png  91,103,263,250,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets741.png  164,44,441,397,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets735.png  153,95,286,231,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets734.png  112,13,309,214,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_BikesHelmets721.png  30,23,302,234,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_11.jpg  293,64,678,621,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_09.jpg  -5,49,199,198,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_08.jpg  90,43,199,143,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_07.jpg  42,62,136,162,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_06.jpg  17,57,173,202,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_05.jpg  284,119,445,381,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_03.jpg  35,-18,241,196,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_01.jpg  6,38,270,193,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412.jpg  142,108,422,342,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220324_190256213_03.jpg  1103,1609,2022,2692,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220324_190256213_02.jpg  888,1131,1149,1656,0 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_19.jpg  123,88,208,165,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_18.jpg  219,51,445,375,1 492,-35,731,339,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_17.jpg  95,1,195,149,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_16.jpg  -22,151,890,1349,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_15.jpg  13,59,127,187,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_14.jpg  342,80,880,578,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_13.jpg  22,65,93,156,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_12.jpg  298,781,1068,1504,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_24.jpg  166,78,687,490,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_23.jpg  460,418,862,686,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_22.jpg  130,167,858,734,1 
/content/drive/MyDrive/capstone/train_image/image/aug2_KakaoTalk_20220331_163141412_20.png  341,85,977,586,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1.jpg  203,178,531,702,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1024.jpg  278,348,581,820,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1022.jpg  215,139,574,665,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1021.jpg  290,438,626,1139,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1019.jpg  124,43,219,210,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1016.jpg  237,75,379,287,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1015.jpg  104,29,303,320,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1012.jpg  137,149,339,389,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1010.jpg  545,291,844,587,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1009.jpg  120,140,350,385,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1006.jpg  118,32,347,279,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1005.jpg  88,76,421,340,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1004.jpg  154,245,317,491,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_29.jpg  247,338,358,548,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_31.jpg  288,315,428,584,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_25.jpg  65,61,188,220,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_23.jpg  18,204,469,632,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_18.jpg  118,56,350,374,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_20.jpg  152,94,443,322,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_16.jpg  52,177,436,626,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_15.jpg  235,167,329,304,0 71,102,197,267,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_13.jpg  225,171,562,740,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_12.jpg  225,198,470,564,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1036.jpg  48,213,232,478,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1035.jpg  -8,28,463,650,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1034.jpg  55,47,488,485,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1033.jpg  145,171,390,425,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1031.JPG  -7,13,406,583,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1030.jpg  34,168,228,446,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1029.jpg  659,304,803,489,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1028.jpg  70,48,339,450,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1027.JPG  278,125,567,522,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1026.jpg  285,144,445,368,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1045.JPG  235,391,430,722,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1046.JPG  144,69,258,209,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1043.jpg  53,63,162,227,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1044.jpg  40,101,146,234,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1042.jpg  78,58,344,368,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1041.jpg  858,451,1177,958,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1040.jpg  553,431,732,706,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1039.JPG  288,134,473,387,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1038.JPG  18,11,439,543,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1037.jpg  149,4,247,111,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1057.JPG  238,106,347,283,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1056.JPG  418,192,557,509,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1055.JPG  67,36,189,218,0 -4,27,93,181,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1054.JPG  761,420,1215,1166,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1053.JPG  24,95,116,233,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1052.PNG  270,542,547,1092,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1051.JPG  53,112,95,177,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1050.JPG  9,59,104,191,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1049.JPG  358,57,969,784,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1047.JPG  127,30,201,140,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets29.png  271,39,449,269,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets27.png  89,84,362,386,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets23.png  -15,14,311,318,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets13.png  19,40,554,541,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets5.png  45,11,381,276,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets4.png  29,54,230,254,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets1.png  67,-24,350,267,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_2005.jpg  94,33,591,592,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_2004.jpg  167,43,433,433,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_2003.JPG  160,209,379,572,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_2002.JPG  184,114,289,305,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_2001.JPG  141,99,441,553,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_1059.JPG  123,57,184,146,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_1058.JPG  45,76,160,245,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets109.png  25,72,326,408,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets92.png  107,16,247,224,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets90.png  -10,-35,275,238,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets83.png  69,31,383,331,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets77.png  112,42,252,286,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets62.png  94,116,281,431,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets71.png  18,63,273,314,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets61.png  174,101,498,382,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets60.png  46,40,328,314,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets53.png  86,63,266,216,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets51.png  111,91,212,217,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets46.png  120,76,308,210,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets34.png  84,-6,314,248,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets202.png  48,59,175,245,0 171,42,362,270,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets201.png  56,39,463,371,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets196.png  103,97,261,218,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets187.png  82,-8,309,217,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets172.png  5,8,346,414,1 309,-38,550,343,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets183.png  132,33,391,251,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets167.png  170,-2,440,294,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets158.png  104,27,285,244,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets133.png  232,156,319,279,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets122.png  159,65,332,273,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets121.png  105,75,350,277,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets119.png  200,104,408,319,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets111.png  148,20,353,218,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets284.png  159,52,426,309,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets280.png  217,44,306,176,0 108,29,195,170,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets273.png  223,-1,486,378,0 156,-14,262,171,0 -7,-35,176,275,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets268.png  127,15,291,193,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets263.png  68,9,322,224,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets251.png  133,26,253,157,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets246.png  110,20,250,167,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets245.png  24,-10,409,381,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets242.png  81,28,287,258,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets238.png  110,60,251,186,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets229.png  176,43,312,190,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets225.png  103,1,258,216,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets212.png  61,50,299,260,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets210.png  117,50,225,189,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets391.png  124,106,207,180,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets390.png  130,142,280,283,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets380.png  126,124,465,469,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets368.png  93,-19,334,229,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets364.png  128,62,217,181,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets352.png  154,15,500,379,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets343.png  140,95,275,211,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets335.png  21,28,320,388,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets319.png  68,57,237,266,0 200,96,330,259,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets318.png  66,50,131,177,1 153,54,223,179,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets305.png  82,6,365,242,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets291.png  115,56,262,214,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets289.png  74,85,340,458,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets288.png  158,26,379,236,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets445.png  148,23,332,217,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets451.png  176,65,364,243,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets441.png  110,34,314,253,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets438.png  82,58,231,239,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets434.png  46,25,276,244,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets427.png  79,26,296,239,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets426.png  111,59,375,309,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets423.png  51,56,141,139,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets418.png  107,61,249,198,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets413.png  173,85,281,211,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets412.png  28,53,380,378,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets401.png  56,94,173,275,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets396.png  35,-19,400,236,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets392.png  43,102,160,331,0 160,92,362,293,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets549.png  109,35,274,238,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets538.png  84,166,266,340,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets535.png  30,67,277,322,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets533.png  235,62,518,354,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets522.png  177,40,304,238,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets512.png  19,9,385,315,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets508.png  45,29,328,243,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets477.png  136,26,306,251,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets473.png  113,25,427,312,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets468.png  -33,0,380,422,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets467.png  65,46,270,211,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets458.png  149,58,291,193,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets453.png  17,57,252,368,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets630.png  44,-21,380,266,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets629.png  107,36,337,252,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets612.png  71,46,276,207,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets607.png  101,21,292,224,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets590.png  92,9,263,180,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets587.png  87,29,341,224,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets588.png  66,-7,345,206,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets585.png  108,90,324,365,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets579.png  79,29,332,204,1 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets575.png  -28,-12,299,402,0 
/content/drive/MyDrive/capstone/train_image/image/aug3_BikesHelmets572.png  115,1,298,253,1 261,36,357,180,1 335,21,413,151,1 71,87,160,229,1 
